	GeneID	count	gene_symbol
10282	27437	1	HSFY1P1
10283	27439	8	TMEM121B
10284	27440	36	HDHD5
10285	27442	1	CECR3
10286	27443	26	CECR2
10287	27445	63	PCLO
10288	28227	32	PPP2R3B
10289	28231	30	SLCO4A1
10290	28232	33	SLCO3A1
10291	28234	159	SLCO1B3
10292	28299	21	IGKV1-5
10293	28300	1	IGHV3OR16-15
10294	28301	2	IGHV3OR16-16
10295	28304	2	IGHV3OR16-12
10296	28305	1	IGHV3OR16-11
10297	28306	1	IGHV3OR16-10
10298	28307	2	IGHV3OR16-9
10299	28309	5	IGHV3OR16-7
10300	28312	1	IGHV1OR16-4
10301	28313	1	IGHV1OR16-3
10302	28314	1	IGHV1OR16-2
10303	28315	1	IGHV1OR16-1
10304	28316	10	CDH20
10305	28317	3	IGHV4OR15-8
10306	28318	2	IGHV3OR15-7
10307	28320	1	IGHV1OR15-6
10308	28326	1	IGHD5OR15-5B
10309	28327	1	IGHD5OR15-5A
10310	28328	1	IGHD4OR15-4B
10311	28329	1	IGHD4OR15-4A
10312	28330	1	IGHD3OR15-3B
10313	28331	1	IGHD3OR15-3A
10314	28332	1	IGHD2OR15-2B
10315	28333	1	IGHD2OR15-2A
10316	28334	1	IGHD1OR15-1B
10317	28335	1	IGHD1OR15-1A
10318	28337	1	IGHVIV-44-1
10319	28338	1	IGHVIII-82
10320	28339	1	IGHVIII-76-1
10321	28340	1	IGHVIII-67-4
10322	28341	1	IGHVIII-67-3
10323	28342	1	IGHVIII-67-2
10324	28343	1	IGHV8-51-1
10325	28344	1	IGHVIII-47-1
10326	28345	1	IGHVIII-44
10327	28346	1	IGHVIII-38-1
10328	28347	1	IGHVIII-26-1
10329	28348	1	IGHVIII-25-1
10330	28349	1	IGHVIII-22-2
10331	28350	1	IGHVIII-16-1
10332	28351	1	IGHVIII-13-1
10333	28352	1	IGHVIII-11-1
10334	28353	1	IGHVIII-5-2
10335	28354	1	IGHVIII-5-1
10336	28355	1	IGHVIII-2-1
10337	28356	1	IGHVII-78-1
10338	28357	1	IGHVII-74-1
10339	28358	1	IGHVII-67-1
10340	28359	1	IGHVII-65-1
10341	28360	1	IGHVII-62-1
10342	28361	1	IGHVII-60-1
10343	28362	1	IGHVII-53-1
10344	28363	1	IGHVII-51-2
10345	28364	1	IGHVII-49-1
10346	28365	1	IGHVII-46-1
10347	28366	1	IGHVII-44-2
10348	28367	1	IGHVII-43-1
10349	28368	1	IGHVII-40-1
10350	28369	1	IGHVII-33-1
10351	28370	1	IGHVII-31-1
10352	28371	1	IGHVII-30-1
10353	28372	1	IGHVII-28-1
10354	28373	1	IGHVII-26-2
10355	28374	1	IGHVII-22-1
10356	28375	1	IGHVII-20-1
10357	28376	1	IGHVII-15-1
10358	28377	1	IGHVII-1-1
10359	28378	7	IGHV7-81
10360	28380	1	IGHV7-56
10361	28381	1	IGHV7-40
10362	28382	1	IGHV7-34-1
10363	28383	1	IGHV7-27
10364	28385	4	IGHV6-1
10365	28386	2	IGHV5-10-1
10366	28387	4	IGHV5-78
10367	28388	4	IGHV5-51
10368	28389	2	IGHV4-38-2
10369	28390	2	IGHV4-80
10370	28391	3	IGHV4-61
10371	28392	7	IGHV4-59
10372	28393	6	IGHV4-55
10373	28394	5	IGHV4-39
10374	28395	9	IGHV4-34
10375	28396	15	IGHV4-31
10376	28397	2	IGHV4-30-4
10377	28398	1	IGHV4-30-2
10378	28400	4	IGHV4-28
10379	28401	5	IGHV4-4
10380	28402	13	IGHV3-69-1
10381	28404	1	IGHV3-38-3
10382	28405	1	IGHV3-79
10383	28406	1	IGHV3-76
10384	28407	3	IGHV3-75
10385	28408	4	IGHV3-74
10386	28409	5	IGHV3-73
10387	28410	6	IGHV3-72
10388	28411	5	IGHV3-71
10389	28412	5	IGHV3-66
10390	28413	1	IGHV3-65
10391	28414	3	IGHV3-64
10392	28415	1	IGHV3-63
10393	28416	1	IGHV3-62
10394	28417	1	IGHV3-60
10395	28418	1	IGHV3-57
10396	28419	1	IGHV3-54
10397	28420	4	IGHV3-53
10398	28421	2	IGHV3-52
10399	28422	1	IGHV3-50
10400	28423	5	IGHV3-49
10401	28424	8	IGHV3-48
10402	28425	3	IGHV3-47
10403	28426	3	IGHV3-43
10404	28427	1	IGHV3-42
10405	28428	1	IGHV3-41
10406	28429	3	IGHV3-38
10407	28430	1	IGHV3-37
10408	28431	1	IGHV3-36
10409	28432	3	IGHV3-35
10410	28433	1	IGHV3-33-2
10411	28434	9	IGHV3-33
10412	28435	1	IGHV3-32
10413	28438	1	IGHV3-30-2
10414	28439	12	IGHV3-30
10415	28440	1	IGHV3-29
10416	28441	1	IGHV3-25
10417	28442	20	IGHV3-23
10418	28443	1	IGHV3-22
10419	28444	11	IGHV3-21
10420	28445	3	IGHV3-20
10421	28446	2	IGHV3-19
10422	28447	3	IGHV3-16
10423	28448	5	IGHV3-15
10424	28449	7	IGHV3-13
10425	28450	4	IGHV3-11
10426	28451	5	IGHV3-9
10427	28452	13	IGHV3-7
10428	28453	1	IGHV3-6
10429	28454	8	IGHV2-70
10430	28455	3	IGHV2-26
10431	28456	1	IGHV2-10
10432	28457	6	IGHV2-5
10433	28458	3	IGHV1-69-2
10434	28460	1	IGHV1-38-4
10435	28461	19	IGHV1-69
10436	28462	1	IGHV1-68
10437	28463	1	IGHV1-67
10438	28464	3	IGHV1-58
10439	28465	4	IGHV1-46
10440	28466	5	IGHV1-45
10441	28467	5	IGHV1-24
10442	28468	3	IGHV1-18
10443	28469	1	IGHV1-17
10444	28470	1	IGHV1-14
10445	28471	1	IGHV1-12
10446	28472	2	IGHV1-8
10447	28473	2	IGHV1-3
10448	28474	3	IGHV1-2
10449	28475	3	IGHJ6
10450	28476	2	IGHJ5
10451	28477	2	IGHJ4
10452	28478	2	IGHJ3P
10453	28479	2	IGHJ3
10454	28480	2	IGHJ2P
10455	28481	2	IGHJ2
10456	28482	2	IGHJ1P
10457	28483	2	IGHJ1
10458	28484	2	IGHD7-27
10459	28485	1	IGHD6-25
10460	28486	1	IGHD6-19
10461	28487	1	IGHD6-13
10462	28488	2	IGHD6-6
10463	28489	1	IGHD5-24
10464	28490	1	IGHD5-18
10465	28491	1	IGHD5-12
10466	28492	2	IGHD5-5
10467	28493	1	IGHD4-23
10468	28494	1	IGHD4-17
10469	28495	1	IGHD4-11
10470	28496	2	IGHD4-4
10471	28497	1	IGHD3-22
10472	28498	1	IGHD3-16
10473	28499	1	IGHD3-10
10474	28500	1	IGHD3-9
10475	28501	2	IGHD3-3
10476	28502	1	IGHD2-21
10477	28503	1	IGHD2-15
10478	28504	1	IGHD2-8
10479	28505	2	IGHD2-2
10480	28506	1	IGHD1-26
10481	28507	1	IGHD1-20
10482	28508	1	IGHD1-14
10483	28509	1	IGHD1-7
10484	28510	1	IGHD1-1
10485	28511	22	NKIRAS2
10486	28512	21	NKIRAS1
10487	28513	18	CDH19
10488	28514	121	DLL1
10489	28515	1	HYPLIP2
10490	28516	5	TRDV3
10491	28517	6	TRDV2
10492	28518	4	TRDV1
10493	28519	1	TRDJ4
10494	28520	1	TRDJ3
10495	28521	1	TRDJ2
10496	28522	1	TRDJ1
10497	28523	2	TRDD3
10498	28524	1	TRDD2
10499	28525	1	TRDD1
10500	28526	6	TRDC
10501	28552	1	TRBV23OR9-2
10502	28555	1	TRBVB
10503	28556	1	TRBVA
10504	28557	2	TRBV30
10505	28558	2	TRBV29-1
10506	28559	4	TRBV28
10507	28560	3	TRBV27
10508	28561	1	TRBV26
10509	28562	2	TRBV25-1
10510	28563	4	TRBV24-1
10511	28564	3	TRBV23-1
10512	28565	1	TRBV22-1
10513	28566	5	TRBV21-1
10514	28567	7	TRBV20-1
10515	28568	6	TRBV19
10516	28569	4	TRBV18
10517	28570	3	TRBV17
10518	28571	9	TRBV16
10519	28572	2	TRBV15
10520	28573	3	TRBV14
10521	28574	4	TRBV13
10522	28575	4	TRBV12-5
10523	28576	4	TRBV12-4
10524	28577	11	TRBV12-3
10525	28578	2	TRBV12-2
10526	28579	2	TRBV12-1
10527	28580	4	TRBV11-3
10528	28581	2	TRBV11-2
10529	28582	4	TRBV11-1
10530	28583	3	TRBV10-3
10531	28584	2	TRBV10-2
10532	28585	2	TRBV10-1
10533	28586	2	TRBV9
10534	28587	1	TRBV8-2
10535	28588	1	TRBV8-1
10536	28589	3	TRBV7-9
10537	28590	5	TRBV7-8
10538	28591	2	TRBV7-7
10539	28592	2	TRBV7-6
10540	28593	2	TRBV7-5
10541	28594	2	TRBV7-4
10542	28595	4	TRBV7-3
10543	28596	5	TRBV7-2
10544	28597	5	TRBV7-1
10545	28598	6	TRBV6-9
10546	28599	2	TRBV6-8
10547	28600	3	TRBV6-7
10548	28601	2	TRBV6-6
10549	28602	3	TRBV6-5
10550	28603	4	TRBV6-4
10551	28604	3	TRBV6-3
10552	28605	3	TRBV6-2
10553	28606	5	TRBV6-1
10554	28607	2	TRBV5-8
10555	28608	2	TRBV5-7
10556	28609	3	TRBV5-6
10557	28610	2	TRBV5-5
10558	28611	4	TRBV5-4
10559	28612	3	TRBV5-3
10560	28613	2	TRBV5-2
10561	28614	2	TRBV5-1
10562	28615	3	TRBV4-3
10563	28616	3	TRBV4-2
10564	28617	4	TRBV4-1
10565	28618	2	TRBV3-2
10566	28619	7	TRBV3-1
10567	28620	3	TRBV2
10568	28621	1	TRBV1
10569	28622	2	TRBJ2-7
10570	28623	2	TRBJ2-6
10571	28624	2	TRBJ2-5
10572	28625	2	TRBJ2-4
10573	28626	2	TRBJ2-3
10574	28627	2	TRBJ2-2P
10575	28628	3	TRBJ2-2
10576	28629	2	TRBJ2-1
10577	28630	2	TRBJ1-6
10578	28631	2	TRBJ1-5
10579	28632	2	TRBJ1-4
10580	28633	2	TRBJ1-3
10581	28634	2	TRBJ1-2
10582	28635	3	TRBJ1-1
10583	28636	2	TRBD2
10584	28637	2	TRBD1
10585	28638	7	TRBC2
10586	28639	17	TRBC1
10587	28640	1	TRAV41
10588	28641	3	TRAV40
10589	28642	2	TRAV39
10590	28643	2	TRAV38-2DV8
10591	28644	2	TRAV38-1
10592	28645	1	TRAV37
10593	28646	2	TRAV36DV7
10594	28647	2	TRAV35
10595	28648	2	TRAV34
10596	28649	1	TRAV33
10597	28650	1	TRAV32
10598	28651	1	TRAV31
10599	28652	2	TRAV30
10600	28653	3	TRAV29DV5
10601	28654	1	TRAV28
10602	28655	4	TRAV27
10603	28656	2	TRAV26-2
10604	28657	2	TRAV26-1
10605	28658	2	TRAV25
10606	28659	6	TRAV24
10607	28660	2	TRAV23DV6
10608	28661	1	TRAV22
10609	28662	2	TRAV21
10610	28663	5	TRAV20
10611	28664	4	TRAV19
10612	28665	2	TRAV18
10613	28666	3	TRAV17
10614	28667	1	TRAV16
10615	28668	1	TRAV15
10616	28669	2	TRAV14DV4
10617	28670	2	TRAV13-2
10618	28671	2	TRAV13-1
10619	28672	3	TRAV12-3
10620	28673	3	TRAV12-2
10621	28674	2	TRAV12-1
10622	28675	1	TRAV11
10623	28676	2	TRAV10
10624	28677	2	TRAV9-2
10625	28678	2	TRAV9-1
10626	28679	2	TRAV8-7
10627	28680	2	TRAV8-6
10628	28681	2	TRAV8-5
10629	28682	2	TRAV8-4
10630	28683	2	TRAV8-3
10631	28684	1	TRAV8-2
10632	28685	1	TRAV8-1
10633	28686	2	TRAV7
10634	28688	2	TRAV5
10635	28689	3	TRAV4
10636	28690	1	TRAV3
10637	28691	2	TRAV2
10638	28692	2	TRAV1-2
10639	28693	2	TRAV1-1
10640	28694	1	TRAJ61
10641	28695	2	TRAJ60
10642	28696	1	TRAJ59
10643	28697	1	TRAJ58
10644	28698	1	TRAJ57
10645	28699	6	TRAJ56
10646	28700	1	TRAJ55
10647	28701	1	TRAJ54
10648	28702	1	TRAJ53
10649	28703	1	TRAJ52
10650	28704	1	TRAJ51
10651	28705	1	TRAJ50
10652	28706	1	TRAJ49
10653	28707	1	TRAJ48
10654	28708	1	TRAJ47
10655	28709	1	TRAJ46
10656	28710	1	TRAJ45
10657	28711	2	TRAJ44
10658	28712	1	TRAJ43
10659	28713	1	TRAJ42
10660	28714	1	TRAJ41
10661	28715	2	TRAJ40
10662	28716	1	TRAJ39
10663	28717	1	TRAJ38
10664	28718	1	TRAJ37
10665	28719	1	TRAJ36
10666	28720	1	TRAJ35
10667	28721	2	TRAJ34
10668	28722	1	TRAJ33
10669	28723	1	TRAJ32
10670	28724	2	TRAJ31
10671	28725	1	TRAJ30
10672	28726	2	TRAJ29
10673	28727	1	TRAJ28
10674	28728	1	TRAJ27
10675	28729	1	TRAJ26
10676	28730	2	TRAJ25
10677	28731	2	TRAJ24
10678	28732	2	TRAJ23
10679	28733	2	TRAJ22
10680	28734	1	TRAJ21
10681	28735	1	TRAJ20
10682	28736	1	TRAJ19
10683	28737	1	TRAJ18
10684	28738	4	TRAJ17
10685	28739	1	TRAJ16
10686	28740	2	TRAJ15
10687	28741	1	TRAJ14
10688	28742	1	TRAJ13
10689	28743	2	TRAJ12
10690	28744	1	TRAJ11
10691	28745	2	TRAJ10
10692	28746	1	TRAJ9
10693	28747	1	TRAJ8
10694	28748	1	TRAJ7
10695	28749	2	TRAJ6
10696	28750	1	TRAJ5
10697	28751	1	TRAJ4
10698	28752	2	TRAJ3
10699	28753	2	TRAJ2
10700	28754	2	TRAJ1
10701	28755	20	TRAC
10702	28757	1	IGLVV-66
10703	28758	1	IGLVV-58
10704	28759	1	IGLVIV-65
10705	28760	1	IGLVIV-64
10706	28761	1	IGLVIV-59
10707	28762	1	IGLVIV-53
10708	28763	1	IGLVI-70
10709	28764	1	IGLVI-68
10710	28765	1	IGLVI-63
10711	28766	1	IGLVI-56
10712	28767	3	IGLVI-42
10713	28768	1	IGLVI-38
10714	28769	1	IGLVI-20
10715	28770	5	IGLV11-55
10716	28771	2	IGLV10-67
10717	28772	6	IGLV10-54
10718	28773	3	IGLV9-49
10719	28774	6	IGLV8-61
10720	28775	7	IGLV7-46
10721	28776	7	IGLV7-43
10722	28777	2	IGLV7-35
10723	28778	14	IGLV6-57
10724	28779	3	IGLV5-52
10725	28780	3	IGLV5-48
10726	28781	6	IGLV5-45
10727	28782	4	IGLV5-39
10728	28783	6	IGLV5-37
10729	28784	6	IGLV4-69
10730	28785	6	IGLV4-60
10731	28786	6	IGLV4-3
10732	28787	3	IGLV3-32
10733	28788	2	IGLV3-31
10734	28789	2	IGLV3-30
10735	28790	2	IGLV3-29
10736	28791	6	IGLV3-27
10737	28792	2	IGLV3-26
10738	28793	11	IGLV3-25
10739	28794	2	IGLV3-24
10740	28795	6	IGLV3-22
10741	28796	14	IGLV3-21
10742	28797	8	IGLV3-19
10743	28798	2	IGLV3-17
10744	28799	6	IGLV3-16
10745	28800	1	IGLV3-15
10746	28801	3	IGLV3-13
10747	28802	6	IGLV3-12
10748	28803	4	IGLV3-10
10749	28804	4	IGLV3-9
10750	28805	2	IGLV3-7
10751	28806	2	IGLV3-6
10752	28807	1	IGLV3-4
10753	28808	2	IGLV3-2
10754	28809	5	IGLV3-1
10755	28810	2	IGLV2-34
10756	28811	6	IGLV2-33
10757	28812	2	IGLV2-28
10758	28813	7	IGLV2-23
10759	28814	6	IGLV2-18
10760	28815	17	IGLV2-14
10761	28816	13	IGLV2-11
10762	28817	6	IGLV2-8
10763	28818	8	IGLV2-5
10764	28819	1	IGLV1-62
10765	28820	9	IGLV1-51
10766	28821	3	IGLV1-50
10767	28822	9	IGLV1-47
10768	28823	11	IGLV1-44
10769	28824	5	IGLV1-41
10770	28825	7	IGLV1-40
10771	28826	6	IGLV1-36
10772	28827	2	IGLJ7
10773	28828	2	IGLJ6
10774	28829	2	IGLJ5
10775	28830	2	IGLJ4
10776	28831	7	IGLJ3
10777	28832	2	IGLJ2
10778	28833	3	IGLJ1
10779	28834	15	IGLC7
10780	28847	2	IGKV2OR22-4
10781	28850	1	IGKV1OR22-5
10782	28854	1	IGKV3OR2-5
10783	28855	1	IGKV2OR2-10
10784	28858	1	IGKV2OR2-4
10785	28859	1	IGKV2OR2-2
10786	28861	2	IGKV2OR2-1
10787	28862	1	IGKV1OR2-108
10788	28863	1	IGKV1OR2-11
10789	28864	1	IGKV1OR2-9
10790	28865	1	IGKV1OR2-6
10791	28866	1	IGKV1OR2-3
10792	28867	1	IGKV1OR2-0
10793	28869	3	IGKV6D-41
10794	28870	3	IGKV6D-21
10795	28871	1	IGKV3D-34
10796	28872	1	IGKV3D-31
10797	28873	2	IGKV3D-25
10798	28874	7	IGKV3D-20
10799	28875	4	IGKV3D-15
10800	28876	11	IGKV3D-11
10801	28877	4	IGKV3D-7
10802	28878	7	IGKV2D-40
10803	28879	2	IGKV2D-38
10804	28880	2	IGKV2D-36
10805	28881	4	IGKV2D-30
10806	28882	12	IGKV2D-29
10807	28883	16	IGKV2D-28
10808	28884	5	IGKV2D-26
10809	28885	5	IGKV2D-24
10810	28886	3	IGKV2D-23
10811	28887	2	IGKV2D-19
10812	28888	2	IGKV2D-18
10813	28889	2	IGKV2D-14
10814	28890	3	IGKV2D-10
10815	28891	3	IGKV1D-43
10816	28892	3	IGKV1D-42
10817	28893	5	IGKV1D-39
10818	28894	2	IGKV1D-37
10819	28895	1	IGKV1D-35
10820	28896	24	IGKV1D-33
10821	28897	1	IGKV1D-32
10822	28898	3	IGKV1D-27
10823	28899	2	IGKV1D-22
10824	28900	5	IGKV1D-17
10825	28901	2	IGKV1D-16
10826	28902	5	IGKV1D-13
10827	28903	9	IGKV1D-12
10828	28904	4	IGKV1D-8
10829	28905	2	IGKV7-3
10830	28906	2	IGKV6-21
10831	28907	2	IGKV5-2
10832	28908	22	IGKV4-1
10833	28909	1	IGKV3-34
10834	28910	1	IGKV3-31
10835	28911	1	IGKV3-25
10836	28912	27	IGKV3-20
10837	28913	9	IGKV3-15
10838	28914	2	IGKV3-11
10839	28915	3	IGKV3-7
10840	28916	15	IGKV2-40
10841	28917	1	IGKV2-38
10842	28918	1	IGKV2-36
10843	28919	11	IGKV2-30
10844	28920	18	IGKV2-29
10845	28921	6	IGKV2-28
10846	28922	5	IGKV2-26
10847	28923	7	IGKV2-24
10848	28924	1	IGKV2-23
10849	28925	1	IGKV2-19
10850	28926	2	IGKV2-18
10851	28927	1	IGKV2-14
10852	28928	1	IGKV2-10
10853	28929	1	IGKV2-4
10854	28930	13	IGKV1-39
10855	28931	2	IGKV1-37
10856	28932	1	IGKV1-35
10857	28933	3	IGKV1-33
10858	28934	1	IGKV1-32
10859	28935	3	IGKV1-27
10860	28936	1	IGKV1-22
10861	28937	9	IGKV1-17
10862	28938	4	IGKV1-16
10863	28939	2	IGKV1-13
10864	28940	6	IGKV1-12
10865	28941	2	IGKV1-9
10866	28942	2	IGKV1-8
10867	28943	3	IGKV1-6
10868	28946	3	IGKJ5
10869	28947	3	IGKJ4
10870	28948	3	IGKJ3
10871	28949	3	IGKJ2
10872	28950	3	IGKJ1
10873	28951	88	TRIB2
10874	28952	47	CCDC22
10875	28954	12	REM1
10876	28955	14	DEXI
10877	28956	45	LAMTOR2
10878	28957	80	MRPS28
10879	28958	30	COA3
10880	28959	18	TMEM176B
10881	28960	49	DCPS
10882	28962	41	OSTM1
10883	28964	124	GIT1
10884	28965	19	SLC27A6
10885	28966	25	SNX24
10886	28968	5	SLC6A16
10887	28969	71	BZW2
10888	28970	24	C11orf54
10889	28971	24	AAMDC
10890	28972	35	SPCS1
10891	28973	93	MRPS18B
10892	28974	25	C19orf53
10893	28976	79	ACAD9
10894	28977	43	MRPL42
10895	28978	18	TMEM14A
10896	28981	42	IFT81
10897	28982	60	FLVCR1
10898	28983	15	TMPRSS11E
10899	28984	47	RGCC
10900	28985	55	MCTS1
10901	28986	26	MAGEH1
10902	28987	99	NOB1
10903	28988	85	DBNL
10904	28989	46	NTMT1
10905	28990	11	ASTE1
10906	28991	28	COMMD5
10907	28992	44	MACROD1
10908	28996	201	HIPK2
10909	28998	60	MRPL13
10910	28999	75	KLF15
10911	29015	20	SLC43A3
10912	29018	3	FOXN3-AS2
10913	29028	93	ATAD2
10914	29034	6	CPS1-IT1
10915	29035	18	HAPSTR1
10916	29057	15	FAM156A
10917	29058	50	TMEM230
10918	29062	33	WDR91
10919	29063	14	ZCCHC4
10920	29065	5	ASAP1-IT1
10921	29066	44	ZC3H7A
10922	29068	21	ZBTB44
10923	29070	23	CCDC113
10924	29071	52	C1GALT1C1
10925	29072	170	SETD2
10926	29074	55	MRPL18
10927	29075	4	LINC00652
10928	29078	57	NDUFAF4
10929	29079	96	MED4
10930	29080	40	CCDC59
10931	29081	19	METTL5
10932	29082	64	CHMP4A
10933	29083	14	GTPBP8
10934	29085	61	PHPT1
10935	29086	81	BABAM1
10936	29087	23	THYN1
10937	29088	66	MRPL15
10938	29089	94	UBE2T
10939	29090	31	TIMM21
10940	29091	22	STXBP6
10941	29092	15	LINC00339
10942	29093	67	MRPL22
10943	29094	20	LGALSL
10944	29095	20	ORMDL2
10945	29097	37	CNIH4
10946	29098	25	RANGRF
10947	29099	29	COMMD9
10948	29100	13	TMEM208
10949	29101	37	SSU72
10950	29102	211	DROSHA
10951	29103	33	DNAJC15
10952	29104	28	N6AMT1
10953	29105	54	CFAP20
10954	29106	38	SCG3
10955	29107	39	NXT1
10956	29108	206	PYCARD
10957	29109	73	FHOD1
10958	29110	442	TBK1
10959	29113	20	C6orf15
10960	29114	16	TAGLN3
10961	29115	71	SAP30BP
10962	29116	67	MYLIP
10963	29117	106	BRD7
10964	29118	21	DDX25
10965	29119	75	CTNNA3
10966	29121	37	CLEC2D
10967	29122	31	PRSS50
10968	29123	70	ANKRD11
10969	29124	50	LGALS13
10970	29125	5	C11orf21
10971	29126	2264	CD274
10972	29127	161	RACGAP1
10973	29128	274	UHRF1
10974	29760	70	BLNK
10975	29761	79	USP25
10976	29763	59	PACSIN3
10977	29764	2	DDU
10978	29765	16	TMOD4
10979	29766	101	TMOD3
10980	29767	35	TMOD2
10981	29768	2	SDHDP6
10982	29769	2	SDHDP5
10983	29770	1	SDHDP4
10984	29771	1	SDHDP3
10985	29774	9	POM121L9P
10986	29775	67	CARD10
10987	29777	40	ABT1
10988	29779	2	DFNA33
10989	29780	60	PARVB
10990	29781	49	NCAPH2
10991	29785	47	CYP2S1
10992	29789	96	OLA1
10993	29796	41	UQCR10
10994	29797	7	POM121L8P
10995	29798	7	C2orf27A
10996	29799	13	YPEL1
10997	29800	16	ZDHHC1
10998	29801	41	ZDHHC8
10999	29802	15	VPREB3
11000	29803	54	REPIN1
11001	29841	31	GRHL1
11002	29842	29	TFCP2L1
11003	29843	155	SENP1
11004	29844	42	TFPT
11005	29850	30	TRPM5
11006	29851	173	ICOS
11007	29855	47	UBN1
11008	29880	33	ALG5
11009	29881	105	NPC1L1
11010	29882	117	ANAPC2
11011	29883	115	CNOT7
11012	29886	30	SNX8
11013	29887	34	SNX10
11014	29888	70	STRN4
11015	29889	95	GNL2
11016	29890	53	RBM15B
11017	29893	31	PSMC3IP
11018	29894	101	CPSF1
11019	29895	19	MYL11
11020	29896	99	TRA2A
11021	29899	64	GPSM2
11022	29901	17	SAC3D1
11023	29902	8	FAM216A
11024	29903	24	CCDC106
11025	29904	99	EEF2K
11026	29906	11	ST8SIA5
11027	29907	29	SNX15
11028	29909	10	GPR171
11029	29911	45	HOOK2
11030	29914	61	UBIAD1
11031	29915	38	HCFC2
11032	29916	20	SNX11
11033	29919	24	RMC1
11034	29920	79	PYCR2
11035	29922	54	NME7
11036	29923	29	HILPDA
11037	29924	88	EPN1
11038	29925	44	GMPPB
11039	29926	48	GMPPA
11040	29927	139	SEC61A1
11041	29928	28	TIMM22
11042	29929	36	ALG6
11043	29930	9	PCDHB1
11044	29931	20	LINC00312
11045	29933	26	GPR132
11046	29934	29	SNX12
11047	29935	23	RPA4
11048	29937	24	NENF
11049	29940	35	DSE
11050	29941	40	PKN3
11051	29942	10	PURG
11052	29943	30	PADI1
11053	29944	9	PNMA3
11054	29945	106	ANAPC4
11055	29946	18	SERTAD3
11056	29947	53	DNMT3L
11057	29948	34	OSGIN1
11058	29949	98	IL19
11059	29950	44	SERTAD1
11060	29951	17	PDZRN4
11061	29952	32	DPP7
11062	29953	20	TRHDE
11063	29954	44	POMT2
11064	29956	103	CERS2
11065	29957	57	SLC25A24
11066	29958	30	DMGDH
11067	29959	58	NRBP1
11068	29960	25	MRM2
11069	29964	14	PRICKLE4
11070	29965	19	CDIP1
11071	29966	74	STRN3
11072	29967	24	LRP12
11073	29968	91	PSAT1
11074	29969	26	MDFIC
11075	29970	29	SCHIP1
11076	29974	39	A1CF
11077	29978	132	UBQLN2
11078	29979	176	UBQLN1
11079	29980	26	DONSON
11080	29982	48	NRBF2
11081	29984	57	RHOD
11082	29985	21	SLC39A3
11083	29986	41	SLC39A2
11084	29988	25	SLC2A8
11085	29989	14	OBP2B
11086	29990	25	PILRB
11087	29991	23	OBP2A
11088	29992	33	PILRA
11089	29993	55	PACSIN1
11090	29994	40	BAZ2B
11091	29995	31	LMCD1
11092	29997	113	NOP53
11093	29998	36	BICRA
11094	29999	10	FSCN3
11095	30000	57	TNPO2
11096	30001	124	ERO1A
11097	30008	67	EFEMP2
11098	30009	217	TBX21
11099	30010	32	NXPH1
11100	30011	160	SH3KBP1
11101	30012	41	TLX3
11102	30014	25	SPANXA1
11103	30061	194	SLC40A1
11104	30062	20	RAX
11105	30811	23	HUNK
11106	30812	39	SOX8
11107	30813	51	VSX1
11108	30814	21	PLA2G2E
11109	30815	15	ST6GALNAC6
11110	30816	103	ERVW-1
11111	30817	49	ADGRE2
11112	30818	79	KCNIP3
11113	30819	57	KCNIP2
11114	30820	40	KCNIP1
11115	30827	65	CXXC1
11116	30829	4	IBD3
11117	30832	15	ZNF354C
11118	30833	27	NT5C
11119	30834	59	POLR1H
11120	30835	460	CD209
11121	30836	60	DNTTIP2
11122	30837	40	SOCS7
11123	30844	64	EHD4
11124	30845	39	EHD3
11125	30846	60	EHD2
11126	30847	2	CECR9
11127	30848	36	CTAG2
11128	30849	83	PIK3R4
11129	30850	14	CDR2L
11130	30851	45	TAX1BP3
11131	30968	158	STOML2
11132	43847	43	KLK14
11133	43849	33	KLK12
11134	49854	41	ZBTB21
11135	49855	36	SCAPER
11136	49856	35	WRAP73
11137	49860	38	CRNN
11138	49861	21	CLDN20
11139	50484	91	RRM2B
11140	50485	90	SMARCAL1
11141	50486	39	G0S2
11142	50487	39	PLA2G3
11143	50488	60	MINK1
11144	50489	69	CD207
11145	50506	126	DUOX2
11146	50507	363	NOX4
11147	50508	29	NOX3
11148	50509	23	COL5A3
11149	50511	40	SYCP3
11150	50512	25	PODXL2
11151	50514	22	DELEC1
11152	50515	47	CHST11
11153	50516	2	PPP1R14BP1
11154	50604	81	IL20
11155	50608	3	IBD4
11156	50612	1	CXCL1P1
11157	50613	12	UBQLN3
11158	50614	11	GALNT9
11159	50615	64	IL21R
11160	50616	384	IL22
11161	50617	62	ATP6V0A4
11162	50618	74	ITSN2
11163	50619	37	DEF6
11164	50624	17	CUZD1
11165	50626	20	ZFTRAF1
11166	50628	130	GEMIN4
11167	50631	2	YBX1P1
11168	50632	20	CALY
11169	50636	24	ANO7
11170	50639	5	MBL3P
11171	50640	42	PNPLA8
11172	50644	2	MRXS11
11173	50649	36	ARHGEF4
11174	50650	46	ARHGEF3
11175	50651	11	SLC45A1
11176	50652	86	PCA3
11177	50674	67	NEUROG3
11178	50700	17	RDH8
11179	50715	1	EJM2
11180	50717	65	DCAF8
11181	50801	36	KCNK4
11182	50802	23	IGK
11183	50804	64	MYEF2
11184	50805	19	IRX4
11185	50807	90	ASAP1
11186	50808	37	AK3
11187	50809	111	HP1BP3
11188	50810	28	HDGFL3
