candidate_gene,neighbors,neighbors_in_seed,neighbors_divide_by_interactome_size,neighbors_in_seed_divide_by_seed_size,ratios,p_value,fdr_bh
RBPJ,203,8,0.010904598195100989,0.07920792079207921,7.263717504755402,0.0,0.0
RPS6,261,8,0.014020197679415557,0.07920792079207921,5.649558059254201,0.0,0.0
TERF1,365,8,0.019606789858186507,0.07920792079207921,4.039820968398209,0.0,0.0
IRS1,159,8,0.00854103996562097,0.07920792079207921,9.273802851983312,0.0,0.0
MED23,183,8,0.009830253545337344,0.07920792079207921,8.057566412378943,0.0,0.0
SMC1A,355,8,0.019069617533304686,0.07920792079207921,4.153618742155905,0.0,0.0
TWIST1,102,8,0.005479157713794585,0.07920792079207921,14.456222092797516,0.0,0.0
BTRC,412,8,0.02213149978513107,0.07920792079207921,3.578967605498414,0.0,0.0
TERF2,294,8,0.015792866351525568,0.07920792079207921,5.01542399137873,0.0,0.0
EZR,145,8,0.00778899871078642,0.07920792079207921,10.169204506657563,0.0,0.0
SOS1,279,8,0.014987107864202836,0.07920792079207921,5.2850704425281245,0.0,0.0
CCT3,267,8,0.014342501074344649,0.07920792079207921,5.5226016983720845,0.0,0.0
RAF1,265,8,0.014235066609368286,0.07920792079207921,5.564281711189986,0.0,0.0
GAB1,136,8,0.00730554361839278,0.07920792079207921,10.842166569598136,0.0,0.0
MAPK8,394,8,0.02116458960034379,0.07920792079207921,3.742473739759763,0.0,0.0
NR3C1,344,8,0.01847872797593468,0.07920792079207921,4.286437946120193,0.0,0.0
RPS27,320,8,0.017189514396218308,0.07920792079207921,4.607920792079208,0.0,0.0
ESR2,237,8,0.012730984099699184,0.07920792079207921,6.221665204495133,0.0,0.0
PIK3CB,368,8,0.019767941555651054,0.07920792079207921,4.006887645286268,0.0,0.0
NCK1,371,7,0.0199290932531156,0.06930693069306931,3.477676069493742,0.0,0.0
NANOG,259,7,0.013912763214439192,0.06930693069306931,4.981535991436982,0.0,0.0
FAS,149,7,0.008003867640739149,0.06930693069306931,8.65918001196093,0.0,0.0
SKP2,216,7,0.011602922217447357,0.06930693069306931,5.973230656398973,0.0,0.0
INSR,209,7,0.011226901590030081,0.06930693069306931,6.173291013311858,0.0,0.0
MCM3,134,7,0.007198109153416416,0.06930693069306931,9.628491207329688,0.0,0.0
PTPN6,277,7,0.014879673399226473,0.06930693069306931,4.657826071415806,0.0,0.0
PLEC,215,7,0.011549204984959175,0.06930693069306931,6.001013124568271,0.0,0.0
PRKDC,294,7,0.015792866351525568,0.06930693069306931,4.388495992456389,0.0,0.0
AKT3,180,7,0.009669101847872797,0.06930693069306931,7.167876787678769,0.0,0.0
PLCG2,330,7,0.01772668672110013,0.06930693069306931,3.90975097509751,0.0,0.0
TCF7L2,158,7,0.008487322733132789,0.06930693069306931,8.165935580899863,0.0,0.0
FASLG,133,7,0.007144391920928234,0.06930693069306931,9.700885878061491,0.0,0.0
ANXA2,155,7,0.008326171035668243,0.06930693069306931,8.323985946981795,0.0,0.0
OGT,117,7,0.006284916201117319,0.06930693069306931,11.027502750275028,0.0,0.0
MTOR,254,7,0.013644177051998281,0.06930693069306931,5.079597723551883,0.0,0.0
ATR,207,7,0.011119467125053717,0.06930693069306931,6.232936337111973,0.0,0.0
RBBP4,219,7,0.011764073914911903,0.06930693069306931,5.891405578914057,0.0,0.0
NCK2,252,7,0.013536742587021916,0.06930693069306931,5.11991199119912,0.0,0.0
FOXM1,111,7,0.0059626128061882255,0.06930693069306931,11.623583980019625,0.0,0.0
BAG4,173,7,0.009293081220455522,0.06930693069306931,7.457906484290048,0.0,0.0
DBN1,230,7,0.012354963472281908,0.06930693069306931,5.609642703400775,0.0,0.0
WT1,144,7,0.007735281478298238,0.06930693069306931,8.959845984598461,0.0,0.0
ENO1,297,7,0.015954018048990114,0.06930693069306931,4.344167750108345,0.0,0.0
CCT6A,221,7,0.011871508379888268,0.06930693069306931,5.838089691322074,0.0,0.0
TAF1,137,7,0.007359260850880962,0.06930693069306931,9.417648334176485,0.0,0.0
PARK7,166,7,0.008917060593038246,0.06930693069306931,7.772396516760111,0.0,0.0
PDGFRA,233,7,0.012516115169746454,0.06930693069306931,5.537415544129521,0.0,0.0
MTA1,134,7,0.007198109153416416,0.06930693069306931,9.628491207329688,0.0,0.0
RBBP5,70,7,0.0037602062741727547,0.06930693069306931,18.431683168316834,0.0,0.0
FGFR2,195,7,0.01047486033519553,0.06930693069306931,6.616501650165017,0.0,0.0
FASN,113,7,0.006070047271164589,0.06930693069306931,11.417856829930782,0.0,0.0
PCBP1,251,7,0.013483025354533735,0.06930693069306931,5.140310046940949,0.0,0.0
IRS4,155,7,0.008326171035668243,0.06930693069306931,8.323985946981795,0.0,0.0
KMT2A,126,7,0.006768371293510958,0.06930693069306931,10.23982398239824,0.0,0.0
ITGB1,275,7,0.014772238934250108,0.06930693069306931,4.691701170117012,0.0,0.0
SQSTM1,352,7,0.018908465835840136,0.06930693069306931,3.665391539153916,0.0,0.0
ILK,278,7,0.014933390631714654,0.06930693069306931,4.641071301374742,0.0,0.0
MTA2,120,7,0.006446067898581865,0.06930693069306931,10.751815181518152,0.0,0.0
CDK5,225,7,0.012086377309840997,0.06930693069306931,5.734301430143015,0.0,0.0
MUC1,198,7,0.010636012032660078,0.06930693069306931,6.516251625162516,0.0,0.0
IFI16,365,7,0.019606789858186507,0.06930693069306931,3.5348433473484335,0.0,0.0
YES1,185,7,0.009937688010313708,0.06930693069306931,6.974150388011775,0.0,0.0
DNAJA1,154,7,0.00827245380318006,0.06930693069306931,8.37803780378038,0.0,0.0
SP3,215,7,0.011549204984959175,0.06930693069306931,6.001013124568271,0.0,0.0
GSN,281,7,0.0150945423291792,0.06930693069306931,4.5915224974454745,0.0,0.0
MAP2K1,145,7,0.00778899871078642,0.06930693069306931,8.898053943325367,0.0,0.0
EPHA2,165,7,0.008863343360550065,0.06930693069306931,7.81950195019502,0.0,0.0
ASH2L,87,7,0.0046733992264718525,0.06930693069306931,14.830089905542279,0.0,0.0
NGFR,161,7,0.008648474430597335,0.06930693069306931,8.013775290572536,0.0,0.0
TRIM28,287,7,0.015416845724108294,0.06930693069306931,4.4955324800772765,0.0,0.0
NCOA1,201,7,0.010797163730124624,0.06930693069306931,6.418994138219793,0.0,0.0
EMD,240,7,0.01289213579716373,0.06930693069306931,5.375907590759076,0.0,0.0
HSPA9,223,7,0.011978942844864632,0.06930693069306931,5.785730142520979,0.0,0.0
RXRA,284,7,0.015255694026643748,0.06930693069306931,4.543020499233022,0.0,0.0
PRKCZ,215,7,0.011549204984959175,0.06930693069306931,6.001013124568271,0.0,0.0
XRCC5,242,7,0.012999570262140095,0.06930693069306931,5.331478602405696,0.0,0.0
PKM,330,7,0.01772668672110013,0.06930693069306931,3.90975097509751,0.0,0.0
NCOR2,186,7,0.009991405242801892,0.06930693069306931,6.936654955818162,0.0,0.0
FOXK2,130,7,0.006983240223463687,0.06930693069306931,9.924752475247526,0.0,0.0
BLM,105,7,0.005640309411259132,0.06930693069306931,12.287788778877887,0.0,0.0
CHD3,156,7,0.008379888268156424,0.06930693069306931,8.270627062706271,0.0,0.0
UBTF,109,7,0.005855178341211861,0.06930693069306931,11.836860750295214,0.0,0.0
RAD51,154,7,0.00827245380318006,0.06930693069306931,8.37803780378038,0.0,0.0
PRKCD,288,7,0.015470562956596476,0.06930693069306931,4.4799229922992305,0.0,0.0
PDGFRB,267,7,0.014342501074344649,0.06930693069306931,4.832276486075575,0.0,0.0
EBNA1BP2,91,7,0.004888268156424581,0.06930693069306931,14.17821782178218,0.0,0.0
CD2AP,92,6,0.004941985388912763,0.0594059405940594,12.020662935858802,0.0,0.0
TPM1,143,6,0.007681564245810056,0.0594059405940594,7.733573357335733,0.0,0.0
USP7,326,6,0.0175118177911474,0.0594059405940594,3.3923343254570852,0.0,0.0
RPS16,252,6,0.013536742587021916,0.0594059405940594,4.388495992456388,0.0,0.0
USP21,143,6,0.007681564245810056,0.0594059405940594,7.733573357335733,0.0,0.0
FRS2,76,6,0.0040825096691018475,0.0594059405940594,14.551328817092235,0.0,0.0
FANCA,127,6,0.0068220885259991405,0.0594059405940594,8.707881811803228,0.0,0.0
BRD4,153,6,0.008218736570691878,0.0594059405940594,7.228111046398757,0.0,0.0
GLI1,171,6,0.009185646755479157,0.0594059405940594,6.467257252040993,0.0,0.0
RET,118,6,0.0063386334336055,0.0594059405940594,9.37204228897466,0.0,0.0
FLT3,107,6,0.005747743876235496,0.0594059405940594,10.335523271953363,0.0,0.0
CDC16,176,6,0.009454232917920068,0.0594059405940594,6.283528352835284,0.0,0.0
PPP2CB,314,6,0.016867211001289215,0.0594059405940594,3.5219776754745533,0.0,0.0
HBP1,47,6,0.0025247099269445636,0.0594059405940594,23.529808299978935,0.0,0.0
EHMT2,180,6,0.009669101847872797,0.0594059405940594,6.143894389438944,0.0,0.0
THRA,134,6,0.007198109153416416,0.0594059405940594,8.252992463425446,0.0,0.0
CBX3,120,6,0.006446067898581865,0.0594059405940594,9.215841584158415,0.0,0.0
TFAP4,124,6,0.0066609368285345935,0.0594059405940594,8.91855637176621,0.0,0.0
IL24,73,6,0.003921357971637301,0.0594059405940594,15.149328631493285,0.0,0.0
TWIST2,48,6,0.002578427159432746,0.0594059405940594,23.03960396039604,0.0,0.0
CSF1R,102,6,0.005479157713794585,0.0594059405940594,10.842166569598136,0.0,0.0
FGF8,148,6,0.007950150408250967,0.0594059405940594,7.472303987155471,0.0,0.0
PSMD2,267,6,0.014342501074344649,0.0594059405940594,4.141951273779063,0.0,0.0
HMGA1,218,6,0.011710356682423722,0.0594059405940594,5.072940321555091,0.0,0.0
CDK6,171,6,0.009185646755479157,0.0594059405940594,6.467257252040993,0.0,0.0
NUDC,230,6,0.012354963472281908,0.0594059405940594,4.808265174343521,0.0,0.0
RPL23,259,6,0.013912763214439192,0.0594059405940594,4.269887992660269,0.0,0.0
CSE1L,85,6,0.004565964761495488,0.0594059405940594,13.010599883517763,0.0,0.0
FOXK1,83,6,0.004458530296519123,0.0594059405940594,13.324108314445903,0.0,0.0
CCT8,185,6,0.009937688010313708,0.0594059405940594,5.977843189724378,0.0,0.0
DYRK1A,99,6,0.005318006016330039,0.0594059405940594,11.17071707170717,0.0,0.0
NFE2L2,190,6,0.01020627417275462,0.0594059405940594,5.820531526836894,0.0,0.0
FLT1,111,6,0.0059626128061882255,0.0594059405940594,9.963071982873963,0.0,0.0
AATF,76,6,0.0040825096691018475,0.0594059405940594,14.551328817092235,0.0,0.0
BIRC5,214,6,0.011495487752470992,0.0594059405940594,5.167761635976682,0.0,0.0
RBBP7,166,6,0.008917060593038246,0.0594059405940594,6.6620541572229515,0.0,0.0
RPS25,235,6,0.012623549634722819,0.0594059405940594,4.705961659995786,0.0,0.0
MTA3,67,6,0.003599054576708208,0.0594059405940594,16.505984926850893,0.0,0.0
HIPK2,94,6,0.005049419853889127,0.0594059405940594,11.764904149989468,0.0,0.0
CCNA2,137,6,0.007359260850880962,0.0594059405940594,8.0722700007227,0.0,0.0
ITGAV,177,6,0.009507950150408251,0.0594059405940594,6.248028192649773,0.0,0.0
GLI2,170,6,0.009131929522990976,0.0594059405940594,6.5052999417588815,0.0,0.0
BECN1,190,6,0.01020627417275462,0.0594059405940594,5.820531526836894,0.0,0.0
AHNAK,110,6,0.005908895573700043,0.0594059405940594,10.053645364536452,0.0,0.0
CCNE1,132,6,0.007090674688440051,0.0594059405940594,8.378037803780378,0.0,0.0
UBE2E1,178,6,0.009561667382896433,0.0594059405940594,6.212926910668595,0.0,0.0
PTK2B,132,6,0.007090674688440051,0.0594059405940594,8.378037803780378,0.0,0.0
MAP3K5,148,6,0.007950150408250967,0.0594059405940594,7.472303987155471,0.0,0.0
TNFRSF1A,255,6,0.013697894284486463,0.0594059405940594,4.336866627839255,0.0,0.0
TCF3,202,6,0.010850880962612806,0.0594059405940594,5.474757376727772,0.0,0.0
TLR4,133,6,0.007144391920928234,0.0594059405940594,8.31504503833842,0.0,0.0
PAK1,234,6,0.012569832402234637,0.0594059405940594,4.7260726072607255,0.0,0.0
HSP90B1,217,6,0.01165663944993554,0.0594059405940594,5.096317926723548,0.0,0.0
IRF2,66,6,0.0035453373442200257,0.0594059405940594,16.756075607560756,0.0,0.0
LCK,250,6,0.013429308122045552,0.0594059405940594,4.42360396039604,0.0,0.0
SKI,132,6,0.007090674688440051,0.0594059405940594,8.378037803780378,0.0,0.0
TP73,168,6,0.009024495058014611,0.0594059405940594,6.582743988684583,0.0,0.0
PAX5,80,6,0.004297378599054577,0.0594059405940594,13.823762376237623,0.0,0.0
STAG2,154,6,0.00827245380318006,0.0594059405940594,7.181175260383181,0.0,0.0
TUBG1,279,6,0.014987107864202836,0.0594059405940594,3.9638028318960927,0.0,0.0
PRKCI,154,6,0.00827245380318006,0.0594059405940594,7.181175260383181,0.0,0.0
TAF9,135,6,0.0072518263859045985,0.0594059405940594,8.191859185918592,0.0,0.0
HEY1,147,6,0.007896433175762784,0.0594059405940594,7.523135987068095,0.0,0.0
TXN,122,6,0.00655350236355823,0.0594059405940594,9.06476221392631,0.0,0.0
RARA,218,6,0.011710356682423722,0.0594059405940594,5.072940321555091,0.0,0.0
GATA1,179,6,0.009615384615384616,0.0594059405940594,6.1782178217821775,0.0,0.0
SPTBN1,151,6,0.008111302105715514,0.0594059405940594,7.323847616549734,0.0,0.0
SMARCC2,131,6,0.007036957455951869,0.0594059405940594,8.441992290832136,0.0,0.0
USP28,54,6,0.0029007305543618392,0.0594059405940594,20.47964796479648,0.0,0.0
RUNX2,101,6,0.005425440481306403,0.0594059405940594,10.949514753455544,0.0,0.0
RUNX3,81,6,0.004351095831542759,0.0594059405940594,13.653098643197652,0.0,0.0
LIMA1,268,6,0.014396218306832832,0.0594059405940594,4.126496231712723,0.0,0.0
FOXO1,226,6,0.012140094542329179,0.0594059405940594,4.893367212827477,0.0,0.0
SERPINH1,153,6,0.008218736570691878,0.0594059405940594,7.228111046398757,0.0,0.0
NINL,278,6,0.014933390631714654,0.0594059405940594,3.9780611154640644,0.0,0.0
KLF5,78,6,0.004189944134078212,0.0594059405940594,14.178217821782178,0.0,0.0
TAL1,65,6,0.0034916201117318434,0.0594059405940594,17.013861386138615,0.0,0.0
RPS13,224,6,0.012032660077352814,0.0594059405940594,4.937057991513437,0.0,0.0
CTNNA1,133,6,0.007144391920928234,0.0594059405940594,8.31504503833842,0.0,0.0
E2F4,118,6,0.0063386334336055,0.0594059405940594,9.37204228897466,0.0,0.0
TEK,105,6,0.005640309411259132,0.0594059405940594,10.53239038189533,0.0,0.0
FGFR4,152,6,0.008165019338203695,0.0594059405940594,7.275664408546118,0.0,0.0
STIP1,172,6,0.00923936398796734,0.0594059405940594,6.42965691918029,0.0,0.0
PSEN1,177,6,0.009507950150408251,0.0594059405940594,6.248028192649773,0.0,0.0
DNAJB1,99,6,0.005318006016330039,0.0594059405940594,11.17071707170717,0.0,0.0
IRF1,165,6,0.008863343360550065,0.0594059405940594,6.702430243024302,0.0,0.0
ITCH,203,6,0.010904598195100989,0.0594059405940594,5.44778812856655,0.0,0.0
USP2,210,6,0.011280618822518265,0.0594059405940594,5.266195190947665,0.0,0.0
PHB,150,6,0.008057584873227332,0.0594059405940594,7.372673267326732,0.0,0.0
FOXQ1,113,6,0.006070047271164589,0.0594059405940594,9.786734425654954,0.0,0.0
RFC1,66,6,0.0035453373442200257,0.0594059405940594,16.756075607560756,0.0,0.0
CHEK2,120,6,0.006446067898581865,0.0594059405940594,9.215841584158415,0.0,0.0
TP53BP1,190,6,0.01020627417275462,0.0594059405940594,5.820531526836894,0.0,0.0
GFI1,49,5,0.0026321443919209283,0.04950495049504951,18.807839967670237,0.0,0.0
PIP5K1C,94,5,0.005049419853889127,0.04950495049504951,9.804086791657891,0.0,0.0
TNFRSF10B,87,5,0.0046733992264718525,0.04950495049504951,10.592921361101627,0.0,0.0
MYBBP1A,103,5,0.0055328749462827675,0.04950495049504951,8.947419013746035,0.0,0.0
RPS9,239,5,0.012838418564675548,0.04950495049504951,3.856000662827789,0.0,0.0
NME1,117,5,0.006284916201117319,0.04950495049504951,7.876787678767877,0.0,0.0
SMARCA2,136,5,0.00730554361839278,0.04950495049504951,6.776354105998836,0.0,0.0
CCNH,152,5,0.008165019338203695,0.04950495049504951,6.063053673788432,0.0,0.0
FER,39,5,0.002094972067039106,0.04950495049504951,23.63036303630363,0.0,0.0
RPS15A,220,5,0.011817791147400086,0.04950495049504951,4.189018901890189,0.0,0.0
SEC16A,147,5,0.007896433175762784,0.04950495049504951,6.269279989223413,0.0,0.0
SPI1,161,5,0.008648474430597335,0.04950495049504951,5.724125207551811,0.0,0.0
RPS17,209,5,0.011226901590030081,0.04950495049504951,4.409493580937041,0.0,0.0
BCL10,106,5,0.005694026643747314,0.04950495049504951,8.694190173734356,0.0,0.0
PA2G4,146,5,0.007842715943274603,0.04950495049504951,6.312220263122203,0.0,0.0
BEX1,32,5,0.0017189514396218307,0.04950495049504951,28.79950495049505,0.0,0.0
MSH2,103,5,0.0055328749462827675,0.04950495049504951,8.947419013746035,0.0,0.0
TRIM24,80,5,0.004297378599054577,0.04950495049504951,11.51980198019802,0.0,0.0
TIAM1,123,5,0.006607219596046412,0.04950495049504951,7.492554133462127,0.0,0.0
NAP1L1,127,5,0.0068220885259991405,0.04950495049504951,7.25656817650269,0.0,0.0
FLT4,106,5,0.005694026643747314,0.04950495049504951,8.694190173734356,0.0,0.0
MST1R,67,5,0.003599054576708208,0.04950495049504951,13.754987439042413,0.0,0.0
GTF2I,118,5,0.0063386334336055,0.04950495049504951,7.810035240812217,0.0,0.0
TNS3,29,5,0.001557799742157284,0.04950495049504951,31.778764083304882,0.0,0.0
NR4A1,162,5,0.008702191663085519,0.04950495049504951,5.688791101332355,0.0,0.0
ALDOA,107,5,0.005747743876235496,0.04950495049504951,8.612936059961138,0.0,0.0
TRMO,29,5,0.001557799742157284,0.04950495049504951,31.778764083304882,0.0,0.0
TMPO,117,5,0.006284916201117319,0.04950495049504951,7.876787678767877,0.0,0.0
PBK,50,5,0.0026858616244091102,0.04950495049504951,18.431683168316834,0.0,0.0
FANCC,82,5,0.004404813064030941,0.04950495049504951,11.238831200193191,0.0,0.0
RORC,65,5,0.0034916201117318434,0.04950495049504951,14.17821782178218,0.0,0.0
SLC25A5,126,5,0.006768371293510958,0.04950495049504951,7.314159987427314,0.0,0.0
LDHA,114,5,0.006123764503652772,0.04950495049504951,8.084071565051243,0.0,0.0
PPP3CA,135,5,0.0072518263859045985,0.04950495049504951,6.826549321598827,0.0,0.0
EIF3E,154,5,0.00827245380318006,0.04950495049504951,5.984312716985985,0.0,0.0
SMAD7,134,5,0.007198109153416416,0.04950495049504951,6.8774937195212065,0.0,0.0
HNRNPH2,198,5,0.010636012032660078,0.04950495049504951,4.654465446544655,0.0,0.0
ITGA2B,105,5,0.005640309411259132,0.04950495049504951,8.776991984912778,0.0,0.0
TPM3,168,5,0.009024495058014611,0.04950495049504951,5.485619990570486,0.0,0.0
IRAK1,170,5,0.009131929522990976,0.04950495049504951,5.421083284799068,0.0,0.0
RRAS,134,5,0.007198109153416416,0.04950495049504951,6.8774937195212065,0.0,0.0
TNS2,193,5,0.010367425870219167,0.04950495049504951,4.775047452931822,0.0,0.0
DGKZ,72,5,0.003867640739149119,0.04950495049504951,12.799779977997801,0.0,0.0
DAB2IP,51,5,0.0027395788568972926,0.04950495049504951,18.070277615996893,0.0,0.0
PRKD1,120,5,0.006446067898581865,0.04950495049504951,7.679867986798681,0.0,0.0
AARSD1,160,5,0.008594757198109154,0.04950495049504951,5.75990099009901,0.0,0.0
CCNA1,98,5,0.005264288783841857,0.04950495049504951,9.403919983835118,0.0,0.0
CDC27,151,5,0.008111302105715514,0.04950495049504951,6.103206347124779,0.0,0.0
GALNT12,58,5,0.003115599484314568,0.04950495049504951,15.889382041652441,0.0,0.0
IL6ST,112,5,0.006016330038676407,0.04950495049504951,8.22842998585573,0.0,0.0
DDX17,143,5,0.007681564245810056,0.04950495049504951,6.444644464446445,0.0,0.0
KDM5B,73,5,0.003921357971637301,0.04950495049504951,12.624440526244406,0.0,0.0
MED21,137,5,0.007359260850880962,0.04950495049504951,6.726891667268918,0.0,0.0
ATP1A3,89,5,0.004780833691448216,0.04950495049504951,10.35487818444766,0.0,0.0
DCAF7,128,5,0.006875805758487323,0.04950495049504951,7.199876237623762,0.0,0.0
PIP5K1A,106,5,0.005694026643747314,0.04950495049504951,8.694190173734356,0.0,0.0
NOTCH3,130,5,0.006983240223463687,0.04950495049504951,7.08910891089109,0.0,0.0
STK11,168,5,0.009024495058014611,0.04950495049504951,5.485619990570486,0.0,0.0
INSRR,42,5,0.0022561237645036527,0.04950495049504951,21.942479962281944,0.0,0.0
HMGA2,64,5,0.0034379028792436614,0.04950495049504951,14.399752475247524,0.0,0.0
APPL1,105,5,0.005640309411259132,0.04950495049504951,8.776991984912778,0.0,0.0
USO1,77,5,0.00413622690159003,0.04950495049504951,11.96862543397197,0.0,0.0
FGF2,111,5,0.0059626128061882255,0.04950495049504951,8.302559985728303,0.0,0.0
RBBP8,70,5,0.0037602062741727547,0.04950495049504951,13.165487977369166,0.0,0.0
DDX5,209,5,0.011226901590030081,0.04950495049504951,4.409493580937041,0.0,0.0
BCL3,67,5,0.003599054576708208,0.04950495049504951,13.754987439042413,0.0,0.0
MACROH2A1,115,5,0.006177481736140954,0.04950495049504951,8.013775290572536,0.0,0.0
SPTAN1,211,5,0.011334336055006446,0.04950495049504951,4.367697433250434,0.0,0.0
UBE2L6,99,5,0.005318006016330039,0.04950495049504951,9.30893089308931,0.0,0.0
CARM1,129,5,0.006929522990975505,0.04950495049504951,7.1440632435336555,0.0,0.0
CASP1,103,5,0.0055328749462827675,0.04950495049504951,8.947419013746035,0.0,0.0
USF1,188,5,0.010098839707778254,0.04950495049504951,4.9020433958289455,0.0,0.0
SNRPD3,205,5,0.011012032660077354,0.04950495049504951,4.495532480077276,0.0,0.0
TMOD1,78,5,0.004189944134078212,0.04950495049504951,11.815181518151816,0.0,0.0
L3MBTL1,53,5,0.002847013321873657,0.04950495049504951,17.38838034746871,0.0,0.0
EYA2,109,5,0.005855178341211861,0.04950495049504951,8.454900535925152,0.0,0.0
MLH1,231,5,0.01240868070477009,0.04950495049504951,3.9895418113239898,0.0,0.0
TERT,121,5,0.006499785131070047,0.04950495049504951,7.616398003436708,0.0,0.0
PTPA,76,5,0.0040825096691018475,0.04950495049504951,12.126107347576864,0.0,0.0
HNRNPUL1,208,5,0.0111731843575419,0.04950495049504951,4.430693069306931,0.0,0.0
CAD,121,5,0.006499785131070047,0.04950495049504951,7.616398003436708,0.0,0.0
TFAP2C,96,5,0.005156854318865492,0.04950495049504951,9.59983498349835,0.0,0.0
KLF4,102,5,0.005479157713794585,0.04950495049504951,9.035138807998447,0.0,0.0
PPARGC1A,176,5,0.009454232917920068,0.04950495049504951,5.236273627362737,0.0,0.0
TEAD2,110,5,0.005908895573700043,0.04950495049504951,8.378037803780378,0.0,0.0
MYOD1,106,5,0.005694026643747314,0.04950495049504951,8.694190173734356,0.0,0.0
XRN1,120,5,0.006446067898581865,0.04950495049504951,7.679867986798681,0.0,0.0
USP37,97,5,0.005210571551353674,0.04950495049504951,9.50086761253445,0.0,0.0
DNAJB6,136,5,0.00730554361839278,0.04950495049504951,6.776354105998836,0.0,0.0
IGF1,79,5,0.0042436613665663946,0.04950495049504951,11.665622258428375,0.0,0.0
MYH10,108,5,0.0058014611087236784,0.04950495049504951,8.533186651998534,0.0,0.0
SREBF1,158,5,0.008487322733132789,0.04950495049504951,5.832811129214187,0.0,0.0
JUND,150,5,0.008057584873227332,0.04950495049504951,6.143894389438944,0.0,0.0
ETS2,89,5,0.004780833691448216,0.04950495049504951,10.35487818444766,0.0,0.0
CASP7,104,5,0.00558659217877095,0.04950495049504951,8.861386138613861,0.0,0.0
TP63,178,5,0.009561667382896433,0.04950495049504951,5.17743909222383,0.0,0.0
SCN3B,186,5,0.009991405242801892,0.04950495049504951,4.954753539870116,0.0,0.0
BTK,219,5,0.011764073914911903,0.04950495049504951,4.208146842081469,0.0,0.0
ACTR3,92,5,0.004941985388912763,0.04950495049504951,10.017219113215669,0.0,0.0
SNAI1,123,5,0.006607219596046412,0.04950495049504951,7.492554133462127,0.0,0.0
CXXC1,53,5,0.002847013321873657,0.04950495049504951,17.38838034746871,0.0,0.0
BCR,124,5,0.0066609368285345935,0.04950495049504951,7.432130309805175,0.0,0.0
CDC25C,155,5,0.008326171035668243,0.04950495049504951,5.945704247844139,0.0,0.0
PPM1A,119,5,0.006392350666093683,0.04950495049504951,7.7444046925700984,0.0,0.0
EEF1G,182,5,0.009776536312849162,0.04950495049504951,5.063649222065064,0.0,0.0
CCNC,168,5,0.009024495058014611,0.04950495049504951,5.485619990570486,0.0,0.0
MED12,100,5,0.0053717232488182205,0.04950495049504951,9.215841584158417,0.0,0.0
CEBPZ,77,5,0.00413622690159003,0.04950495049504951,11.96862543397197,0.0,0.0
KDR,172,5,0.00923936398796734,0.04950495049504951,5.358047432650242,0.0,0.0
CD44,185,5,0.009937688010313708,0.04950495049504951,4.981535991436982,0.0,0.0
NLK,73,4,0.003921357971637301,0.039603960396039604,10.099552420995524,0.0,0.0
CTNND1,98,4,0.005264288783841857,0.039603960396039604,7.523135987068095,0.0,0.0
TOP3A,49,4,0.0026321443919209283,0.039603960396039604,15.04627197413619,0.0,0.0
FGF22,52,4,0.002793296089385475,0.039603960396039604,14.178217821782178,0.0,0.0
INPP5E,96,4,0.005156854318865492,0.039603960396039604,7.67986798679868,0.0,0.0
MARS1,75,4,0.004028792436613666,0.039603960396039604,9.830231023102309,0.0,0.0
NRG4,26,4,0.0013966480446927375,0.039603960396039604,28.356435643564357,0.0,0.0
PSMC3IP,24,4,0.001289213579716373,0.039603960396039604,30.71947194719472,0.0,0.0
HBEGF,58,4,0.003115599484314568,0.039603960396039604,12.711505633321952,0.0,0.0
NOL3,31,4,0.0016652342071336484,0.039603960396039604,23.78281699137656,0.0,0.0
NRG2,29,4,0.001557799742157284,0.039603960396039604,25.423011266643904,0.0,0.0
S100A11,26,4,0.0013966480446927375,0.039603960396039604,28.356435643564357,0.0,0.0
CAPN1,105,4,0.005640309411259132,0.039603960396039604,7.021593587930221,0.0,0.0
ERBIN,126,4,0.006768371293510958,0.039603960396039604,5.8513279899418515,0.0,0.0
CDKN1C,40,4,0.0021486892995272885,0.039603960396039604,18.43168316831683,0.0,0.0
E4F1,80,4,0.004297378599054577,0.039603960396039604,9.215841584158415,0.0,0.0
ADGRB1,26,4,0.0013966480446927375,0.039603960396039604,28.356435643564357,0.0,0.0
FOXG1,89,4,0.004780833691448216,0.039603960396039604,8.283902547558126,0.0,0.0
SYMPK,73,4,0.003921357971637301,0.039603960396039604,10.099552420995524,0.0,0.0
EIF3A,146,4,0.007842715943274603,0.039603960396039604,5.049776210497762,0.0,0.0
SYNJ1,70,4,0.0037602062741727547,0.039603960396039604,10.532390381895333,0.0,0.0
MAP4,62,4,0.0033304684142672967,0.039603960396039604,11.89140849568828,0.0,0.0
OLA1,39,4,0.002094972067039106,0.039603960396039604,18.904290429042906,0.0,0.0
FGF23,54,4,0.0029007305543618392,0.039603960396039604,13.653098643197653,0.0,0.0
ARPC2,73,4,0.003921357971637301,0.039603960396039604,10.099552420995524,0.0,0.0
TICAM1,81,4,0.004351095831542759,0.039603960396039604,9.102065762131769,0.0,0.0
WRN,54,4,0.0029007305543618392,0.039603960396039604,13.653098643197653,0.0,0.0
SERPINB5,90,4,0.004834550923936399,0.039603960396039604,8.191859185918592,0.0,0.0
NUCB1,34,4,0.001826385904598195,0.039603960396039604,21.684333139196273,0.0,0.0
